id,預覽食材,詳細食材
462589,酪梨,酪梨1顆
462589,生菜,生菜6~8葉
462589,奧勒岡榛果油,奧勒岡榛果油2~3大匙
462589,紅蕃茄,紅蕃茄2顆
462589,巴薩米可無花果香醋,巴薩米可無花果香醋2~3大匙
462589,無調味綜合堅果,無調味綜合堅果2大匙
451941,蘿蔓沙拉切好袋裝,蘿蔓沙拉切好袋裝50克
451941,蘋果,蘋果5片
451941,綜合葉菜/菠菜,綜合葉菜/菠菜75克
451941,黑莓,黑莓6顆
451941,杏仁脆片,杏仁脆片10克
451941,起司丁,起司丁15克
451941,蕃茄,蕃茄半顆
451941,Kraft意大利沙拉,Kraft意大利沙拉15克
456900,桂冠芙蓉豆腐,桂冠芙蓉豆腐1包
456900,生菜,生菜（萵苣
456900,芙蓉豆腐附的柴魚醬汁,芙蓉豆腐附的柴魚醬汁1包
456900,小番茄,小番茄2~3顆
456900,薄鹽醬油,薄鹽醬油1大匙
456900,原味洋芋片,原味洋芋片適量
456900,檸檬汁,檸檬汁1小匙
456900,白糖,白糖半小匙
456900,麻油,麻油1小匙
456900,白芝麻,白芝麻適量
352892,Romaine 蘿蔓,Romaine 蘿蔓1 根
352892,松阪豬,松阪豬1 大片
352892,鹽,鹽適量
352892,胡椒,胡椒適量
458142,蘑菇,蘑菇16朵
458142,市售蝦滑,市售蝦滑100克
458142,李錦記舊庄特級蠔油,李錦記舊庄特級蠔油10ml
458142,小蕃茄切片,小蕃茄切片3顆
458142,開水,開水10ml
458142,起司片,起司片1片
458142,生菜,生菜（萵苣
458142,美乃滋,美乃滋適量
458142,白芝麻,白芝麻適量
445288,蘿蔓,蘿蔓1株
445288,蕃茄,蕃茄1顆
445288,特極初榨橄欖油,特極初榨橄欖油10毫升
445288,白煮蛋,白煮蛋1顆
445288,蘋果汁,蘋果汁15毫升
445288,芭樂,芭樂2片
445288,百香果,百香果1顆
445288,柳丁/橘,柳丁/橘5片
445288,橙汁,橙汁10毫升
445288,無骨牛小排,無骨牛小排5片
436886,蘿美心,蘿美心半顆
436886,苜宿芽,苜宿芽1/4份
436886,蘋果,蘋果1/4顆
436886,水煮蛋,水煮蛋1顆
436886,蕃薯,蕃薯1/4條
436886,堅果,堅果1包
436886,凱薩醬,凱薩醬適當
368035,蘿蔓心,蘿蔓心1顆
368035,鹽,鹽1/2小匙
368035,黑胡椒,黑胡椒1/2小匙
368035,初榨橄欖油,初榨橄欖油少許
368035,培根,培根2片
368035,洋蔥,洋蔥1/2顆
368035,巴薩米克醋,巴薩米克醋5大匙
368035,糖,糖1小匙
368035,藍紋乳酪,藍紋乳酪20g
439242,新鮪魚罐,新鮪魚罐0.5罐
439242,牛蕃茄,牛蕃茄0.5顆
439242,蘿蔓,蘿蔓2~3葉
439242,沙拉醬,沙拉醬10g
439242,冷白飯,冷白飯1/2 碗
439242,海苔,海苔1 片
447656,米林香|葡萄乾麥麩皮吐司|生酮,米林香|葡萄乾麥麩皮吐司|生酮1片
447656,米林香|豆渣蝦丸|生酮,米林香|豆渣蝦丸|生酮3顆
447656,米林香|素沙茶醬|生酮,米林香|素沙茶醬|生酮1包
447656,蘿美生菜,蘿美生菜2片
421878,鮭魚,鮭魚1塊
421878,鹽,鹽1小匙
421878,蘿蔓,蘿蔓1/2個
421878,堅果,堅果30克
421878,檸檬,檸檬1/2顆
431936,雞胸肉,雞胸肉1/2塊
431936,蘿蔓,蘿蔓3葉
431936,柳丁,柳丁1/2個
431936,葡萄乾,葡萄乾1小把
431936,小磨坊蒜香黑胡椒,小磨坊蒜香黑胡椒適量
431936,橄欖油,橄欖油1小匙
431936,糯米醋,糯米醋1小匙
449800,米林香|巧克力麥麩皮吐司|生酮,米林香|巧克力麥麩皮吐司|生酮1片
449800,米林香|牛肉豆渣漢堡肉排|生酮,米林香|牛肉豆渣漢堡肉排|生酮1片
449800,米林香|花生醬|生酮,米林香|花生醬|生酮10g
449800,牛番茄,牛番茄1/3顆
449800,起司片,起司片1片
449800,蘿美生菜,蘿美生菜20g
441364,究好豬帶皮五花肉條,究好豬帶皮五花肉條600g/1包
441364,洋蔥,洋蔥1顆
441364,韓式辣醬,韓式辣醬50克
441364,蘿美心生菜,蘿美心生菜1顆
441364,蜂蜜,蜂蜜20克
441364,蒜頭,蒜頭10顆
441364,醬油膏,醬油膏10克
441364,胡椒粉,胡椒粉1小匙
441364,水,水20c.c.
441364,米酒,米酒30c.c.
441364,鹽,鹽少許
441364,蒜,蒜頭10顆
460916,菜豆,菜豆適量
460916,絞肉,絞肉適量
460916,蝦仁,蝦仁適量
460916,香菇,香菇適量
460916,蒜頭,蒜頭適量
476594,雞胸肉,雞胸肉半個
476594,四季豆,四季豆5根
476594,紅蘿蔔切絲,紅蘿蔔切絲4薄片
476594,黑胡椒粒,黑胡椒粒少許
476594,辣椒,辣椒1根
476594,醬油,醬油適量
476594,米酒,米酒1茶匙
476594,太白粉,太白粉少許
476594,蒜末,蒜末少許
459038,蒜頭,蒜頭適量
459038,菜豆,菜豆1把
459038,白米,白米1杯
459038,油,油適量
477749,長豇豆,長豇豆1把
477749,油蔥酥,油蔥酥1匙
477749,蒜頭,蒜頭3瓣
477749,乾香菇,乾香菇3朵
477749,九層塔,九層塔適量
477749,水,水200毫升
477749,沙拉油,沙拉油1大匙
477749,白胡椒粉,白胡椒粉依個人喜好
462973,長豆,長豆300g
462973,蒜片,蒜片4~5瓣
462973,鹽,鹽1/4茶匙
462973,XO干貝醬,XO干貝醬2大匙
462973,糖,糖1/2茶匙
477689,茄子,茄子1條
477689,長豆,長豆2根
477689,蒜頭,蒜頭4瓣
477689,塩,塩1小匙
477689,雞晶粉,雞晶粉一點點
477055,豇豆,豇豆1小把
477055,絞肉,絞肉300克
477055,蠔油,蠔油1大匙
477055,蒜頭,蒜頭2~3瓣
477055,糖,糖適量
477055,辣椒,辣椒1~2根
477055,鹽,鹽適量
477055,豆豉,豆豉適量
465471,菜豆,菜豆1大把
465471,豆棗,豆棗0.5包
465471,鹽,鹽1茶匙
465471,芝麻,芝麻1茶匙
465471,雞粉,雞粉0.5茶匙
469493,馬鈴薯,馬鈴薯2顆/700g
469493,醜豆,醜豆3包/500g
469493,八角,八角1顆
469493,茄子,茄子2條/300g
469493,乾辣椒,乾辣椒2支
469493,黃豆醬,黃豆醬2大匙
469493,豬油,豬油2大匙
469493,小蔥,小蔥3支
469493,醬油,醬油1大匙
469493,清水,清水3碗/750ml
469493,老薑,老薑6片
469493,蠔油,蠔油1大匙
469493,蒜頭,蒜頭7瓣
469493,老抽,老抽1大匙
469493,雞粉,雞粉1茶匙
469493,白胡椒粉,白胡椒粉½茶匙
469493,砂糖,砂糖¼茶匙
465764,去骨雞腿肉,去骨雞腿肉1塊/200g
465764,酸豇豆,酸豇豆7條/180g
465764,米酒,米酒1大匙
465764,青蔥,青蔥5支
465764,醬油,醬油1茶匙
465764,蒜頭,蒜頭5瓣
465764,砂糖,砂糖¼茶匙
465764,泡椒/剁椒,泡椒/剁椒適量
465764,雞粉,雞粉¼茶匙
465764,乾辣椒,乾辣椒適量
465764,花椒粉,花椒粉¼茶匙
465764,白胡椒粉,白胡椒粉¼茶匙
467117,豬絞肉,豬絞肉400克
467117,皮蛋,皮蛋3顆
467117,四季豆苗,四季豆苗150克
467117,蒜頭,蒜頭3瓣
467117,米酒,米酒少許
467117,醬油,醬油2大匙
467117,耗油,耗油2大匙
467117,白胡椒粉,白胡椒粉少許
465059,長豆,長豆1把
465059,絞肉,絞肉300克
465059,砂糖,砂糖5ml
465059,牛番茄,牛番茄2顆
465059,醬油,醬油15ml
465059,蒜瓣,蒜瓣3瓣
465059,米酒,米酒15ml
465059,九層塔,九層塔適量
465059,醬油+米醋1:1,醬油+米醋1:115ml
465059,辣椒,辣椒1根
465059,蠔油,蠔油15ml
465059,檸檬,檸檬1/2顆
461854,豇豆,豇豆1把
461854,茄子,茄子4條
461854,黃豆醬,黃豆醬2茶匙
461854,蒜頭,蒜頭15瓣
461854,醬油,醬油1茶匙
461854,辣椒,辣椒1支
461854,素蠔油,素蠔油1茶匙
461854,砂糖,砂糖¼茶匙
461854,香菇粉,香菇粉¼茶匙
461854,十三香,十三香¼茶匙
461854,白胡椒粉,白胡椒粉¼茶匙
461854,熱水,熱水半碗
469015,蛋,蛋3顆
469015,豆莢,豆莢 1斤
469015,鹽,鹽1小匙
469015,糖,糖1小匙
460869,長豆,長豆1份
460869,肉末,肉末1小碗
460869,醬油,醬油1湯匙
460869,蒜末,蒜末3瓣
460869,花雕酒,花雕酒2大匙
460869,白芝麻,白芝麻撒2下
460869,香油,香油1小匙
460869,豆豉,豆豉1小匙
460869,白胡椒,白胡椒撒2下
460869,糖,糖1小匙
460869,水,水2大匙
462986,長豆,長豆5條
462986,白米,白米1杯
462986,香菇,香菇4朵
462986,豬肉,豬肉100克
462986,蒜,蒜1瓣
462986,薑,薑4片
462986,水,水6杯
462986,鹽巴,鹽巴2小匙
462396,米穀粉,米穀粉100克
462396,水,水200毫升
462396,雞蛋,雞蛋1顆
462396,長豆,長豆4根
462396,安食小品醬鹽,安食小品醬鹽1小撮
462396,安食小品柴魚粉,安食小品柴魚粉1小匙
462396,白胡椒鹽,白胡椒鹽1小匙
462014,長豆,長豆3~4條
462014,玉米,玉米1根
462014,絞肉,絞肉250克
462014,蒜頭,蒜頭2顆
462014,醬油,醬油2湯匙
462014,水,水1湯匙
464326,長豆,長豆1把
464326,豬絞肉,豬絞肉300g
464326,孜然粉,孜然粉1湯匙（全聯的大漠風
464326,蒜,蒜5顆
464326,鹽,鹽適量
464326,水,水半杯（米杯
459036,菜豆,菜豆1把
459036,金針菇,金針菇1包
459036,雞粉,雞粉1匙
459036,紅蘿蔔絲,紅蘿蔔絲1大匙
459036,鹽,鹽1小匙
461623,三層肉,三層肉1條
461623,蒜末,蒜末3顆
461623,醬油,醬油2匙
461623,長豆,長豆1把
461623,蠔油,蠔油1匙
461623,砂糖,砂糖1小匙
461623,白胡椒粉,白胡椒粉適量
465966,長豆,長豆1小把
465966,鴻禧菇,鴻禧菇0.5包
465966,大辣椒,大辣椒0.5根
465966,牛蒡粉,牛蒡粉適量
460487,菜豆,菜豆1把
460487,麵腸,麵腸1條
460487,雞粉,雞粉1小匙
460487,紅蘿蔔絲,紅蘿蔔絲1大匙
460487,鹽,鹽1茶匙
463359,中筋麵粉,中筋麵粉250克
463359,水,水135克
463359,酸豇豆,酸豇豆100克
463359,速發酵母,速發酵母2.5克
463359,大蒜,大蒜1瓣
463359,細砂糖,細砂糖5克
463359,豬絞肉,豬絞肉150克
463359,豬油或植物油,豬油或植物油5克
463359,芝麻油,芝麻油1小匙
463359,醬油,醬油1大匙
463359,雞粉或味素,雞粉或味素1/2小匙
463359,蛋白,蛋白1顆
463359,胡椒粉,胡椒粉1/4小匙
463359,五香粉,五香粉1/4小匙
463359,鹽,鹽1/4小匙
461264,菜豆,菜豆足夠
461264,豬肉,豬肉些許
461264,香菇,香菇適量
461264,蝦米,蝦米些許
461264,蒜頭,蒜頭3小瓣
461264,米,蝦米些許
461264,白胡椒粉,白胡椒粉些許
461264,鹽巴,鹽巴些許
454852,菜豆,菜豆1把
454852,杏鮑菇,杏鮑菇2條
454852,鹽巴,鹽巴1小匙
454852,蒜末,蒜末1小匙
454852,雞粉,雞粉1小匙
464029,菜豆,菜豆1把
464029,日本濱松納豆,日本濱松納豆8顆
464029,玄米油,玄米油1大匙
464029,薑粉,薑粉1茶匙
464029,味噌調味醬,味噌調味醬2大匙
464029,香菇調味露,香菇調味露1大匙
464029,料理三杯醋,料理三杯醋1匙
464029,九州大豆醬油,九州大豆醬油1小匙
445751,長豆,長豆8~9 條
445751,豬腰內肉,豬腰內肉250 克
445751,蒜瓣,蒜瓣3辦
445751,白胡椒粉,白胡椒粉1/3 小匙
445751,油,油2 小匙
445751,黑胡椒粒,黑胡椒粒1/3 小匙
445751,五香粉,五香粉1/4 小匙
445751,素蠔油,素蠔油1 小匙
441203,長豆,長豆470g
441203,鹽巴,鹽巴1大匙
414061,長豇豆,長豇豆2把
414061,蒜頭,蒜頭2瓣
414061,鹽巴,鹽巴適量
443927,豇豆,豇豆1 把
443927,雞蛋,雞蛋2 顆
443927,鮮香菇,鮮香菇2 朵
443927,蒜頭,蒜頭3 瓣
443927,鹽,鹽少許
443927,白胡椒粉,白胡椒粉少許
443922,豇豆,豇豆1把約8條
443922,鹹蛋,鹹蛋1 顆
443922,蒜頭,蒜頭3 瓣
441210,陽春麵,陽春麵240g
441210,豬絞肉,豬絞肉60g
441210,米酒,米酒1大匙
441210,酸蘿蔔,酸蘿蔔30g
441210,香油,香油1茶匙
441210,酸豇豆,酸豇豆120g
441210,雞粉,雞粉½茶匙
441210,蔥,蔥2支
441210,砂糖,砂糖¼茶匙
441210,薑,薑2片
441210,白胡椒粉,白胡椒粉¼茶匙
441210,香菜,香菜2株
441210,高湯,高湯1.2ℓ
441989,白飯,白飯300g
441989,酸豇豆,酸豇豆7條/200g
441989,豬絞肉,豬絞肉100g
441989,雞蛋,雞蛋2顆
441989,蔥,蔥2支
441989,蒜頭,蒜頭3瓣
441989,辣椒,辣椒6片
441989,老抽,老抽1茶匙
441989,砂糖,砂糖¼茶匙
441989,味精,味精¼茶匙
441989,白胡椒粉,白胡椒粉¼茶匙
441380,長豆,長豆1把
441380,蒜頭,蒜頭2顆
441380,醬油,醬油1小匙
441380,小魚乾,小魚乾6條
441380,味霖或糖,味霖或糖些許
441380,豆豉,豆豉1小匙
441380,太白粉,太白粉些許
441380,牛肉絲,牛肉絲1小匙
442738,長豆乾,長豆乾50g
442738,排骨,排骨600g
442738,枸杞,枸杞10g
442738,薑,薑4片
442738,鹽巴,鹽巴適量
442738,白開水,白開水1500cc
378349,豆角,豆角1把
378349,大蒜,大蒜5瓣
378349,橄欖油,橄欖油2大匙
378349,鹽,鹽適量
378349,味精,味精適量
438174,長豆,長豆3條
438174,蒜頭,蒜頭2瓣
438174,辣椒,辣椒3片
438174,香油,香油½茶匙
438174,鹽,鹽⅛茶匙
438174,砂糖,砂糖⅛茶匙
438174,味精,味精⅛茶匙
438174,黑胡椒粉,黑胡椒粉¼茶匙
446164,豇豆段,豇豆段25g
446164,蒜末,蒜末1顆份
446164,辣椒,辣椒1根
446164,欖菜,欖菜1/2小匙
446164,酒,酒5cc
446164,昆布柴魚高湯,昆布柴魚高湯200cc
446164,粗麵線,粗麵線40g
446164,胡椒粉,胡椒粉少許
463996,菜豆仔,菜豆仔約1碗公
463996,蒜末,蒜末2~3瓣
463996,鹽巴,鹽巴喜歡的量
463996,粗粒黑胡椒,粗粒黑胡椒喜歡的量
463996,麻油/ 香油,麻油/ 香油喜歡的量
442423,菜豆,菜豆三根
442423,素肉末,素肉末適量
442423,炒手,炒手適量
442423,胡椒鹽,胡椒鹽適量
478284,洋蔥片,洋蔥片0.5顆
478284,紅蘿蔔塊,紅蘿蔔塊1條
478284,馬鈴薯塊,馬鈴薯塊2顆
478284,豬肉塊,豬肉塊適個人喜好
478284,咖喱塊,咖喱塊0.5盒
478284,豌豆,豌豆0.5盒
478284,雪白菇,雪白菇0.5包
478284,黑巧克力片,黑巧克力片1小塊
478284,起司絲,起司絲適量
470801,豌豆,豌豆1包
470801,紅蘿蔔,紅蘿蔔0.25條
470801,鹽,鹽1克
470801,鴻禧菇,鴻禧菇1包
470801,黑胡椒,黑胡椒適量
470801,蒜頭,蒜頭1瓣
470801,枸杞,枸杞1小把
479325,豌豆莢/豆仁,豌豆莢/豆仁2杯份
479325,高湯塊,高湯塊2個
479325,水,水2杯
479325,牛奶,牛奶2杯
479325,鹽巴,鹽巴少許
479325,胡椒,胡椒少許
457085,豌豆🫛,豌豆🫛150克
457085,蘑菇,蘑菇100克
457085,蒜粒粉,蒜粒粉適量
457085,白葡萄酒,白葡萄酒1大匙
457085,水,水適量
457085,鹽巴,鹽巴適量
457085,黑胡椒粒,黑胡椒粒適量
450991,豌豆,豌豆1包
450991,胡蘿蔔,胡蘿蔔1/4根
450991,蒜頭,蒜頭6瓣
450991,香菇,香菇4朵
450991,玉米筍,玉米筍4根
462151,豌豆苗,豌豆苗1盒
462151,日式胡麻醬,日式胡麻醬適量
455926,豌豆苗,豌豆苗300克
455926,黑雞樅菇,黑雞樅菇150克
455926,薑片,薑片4片
455926,辣椒,辣椒1支
455926,蠔油,蠔油適量
455926,蔬菜高湯,蔬菜高湯1小匙
455926,低鈉鹽,低鈉鹽1茶匙
455926,茶油,茶油1大匙
460551,豌豆,豌豆100克
460551,豆乾,豆乾5片
460551,雞蛋,雞蛋3顆
460551,紅蘿蔔,紅蘿蔔0.5條
460551,飯,飯3碗
460551,醬油,醬油2大匙
460551,鹽,鹽1匙
460551,香油,香油1大匙
460551,胡椒粉,胡椒粉1小匙
444991,豌豆莢,豌豆莢120克
444991,竹筍,竹筍200克
444991,醬油,醬油1大匙
444991,梅花肉片,梅花肉片200克
444991,味醂,味醂1大匙
444991,米酒,米酒1大匙
444991,食用油,食用油2小匙
433529,脫皮黃豌豆,脫皮黃豌豆200克
433529,白糖,白糖60克
433529,水,水420克
447980,番茄,番茄2顆
447980,洋蔥,洋蔥250g
447980,豌豆莢,豌豆莢250 g
447980,鹽巴,鹽巴2匙
434134,花枝條,花枝條適量
434134,豌豆,豌豆適量
434134,玫瑰鹽,玫瑰鹽1茶匙
434134,米酒,米酒適量
439120,蘑菇,蘑菇200克
439120,豌豆,豌豆100克
439120,鹽,鹽1.5茶匙
439120,紅蘿蔔,紅蘿蔔4片
439120,黑胡椒粉,黑胡椒粉少許
439120,蒜頭,蒜頭2瓣
439120,米酒,米酒1湯匙
432740,彩椒,彩椒1顆
432740,豌豆,豌豆1碗
432740,鹽巴,鹽巴1小匙
432740,蒜頭,蒜頭3顆
432740,胡椒,胡椒適量
432740,香油,香油1小匙
434216,甜豌豆,甜豌豆1包
434216,杏包菇,杏包菇1隻
434216,黑木耳,黑木耳2~3小朵
434216,紅蘿蔔絲,紅蘿蔔絲少許
434216,蒜頭,蒜頭2~3顆
434216,鹽,鹽適量
434216,油,油適量
434469,蔬菜高湯,蔬菜高湯600ml
434469,冷凍甜豌豆,冷凍甜豌豆325g
434469,羽衣甘藍,羽衣甘藍90g
434469,新鮮義大利巴西里葉,新鮮義大利巴西里葉5g
434469,洋蔥,洋蔥10g
434469,大蒜,大蒜1瓣
434469,鹽,鹽1茶匙
477912,紅鮋魚片,紅鮋魚片5片
477912,豌豆嬰,豌豆嬰適量
477912,酥炸粉,酥炸粉適量
477912,蒜頭片,蒜頭片適量
477912,胡椒鹽,胡椒鹽適量
430247,全植優蛋白飲,全植優蛋白飲1包
430247,無糖豆漿,無糖豆漿200毫升
430247,洋蔥,洋蔥半顆
430247,蘑菇,蘑菇6顆
430247,鴻禧菇,鴻禧菇半包
430247,奶油,奶油15克
430247,馬鈴薯,馬鈴薯1顆
430247,熱水,熱水200毫升
430247,溫水,溫水200毫升
430247,黑胡椒,黑胡椒適量
430247,鹽,鹽適量
441607,豌豆羽衣甘藍義大利麵條,豌豆羽衣甘藍義大利麵條1人份
441607,油漬鯷魚片,油漬鯷魚片3片
441607,酪梨,酪梨0.5顆
441607,水漬綠橄欖,水漬綠橄欖6顆
441607,紅蕃茄,紅蕃茄1顆
441607,綠蘆筍,綠蘆筍100g
441607,醋漬刺山柑,醋漬刺山柑10顆
441607,羅馬生菜,羅馬生菜5片
441607,馬鈴薯,馬鈴薯1顆
441607,油漬蕃茄,油漬蕃茄6顆
441607,松子,松子少許
441607,乾月桂葉,乾月桂葉1片
441607,白洋蔥碎,白洋蔥碎30g
441607,自製義大利油醋汁,自製義大利油醋汁50c.c
441607,鮮百里香,鮮百里香3支
441607,淡奶油,淡奶油50c.c
441607,海鹽,海鹽少許
441607,現磨黑胡椒,現磨黑胡椒少許
441607,雞肉高湯,雞肉高湯500c.c
436774,冷凍白飯,冷凍白飯450克
436774,南瓜塊,南瓜塊200克
436774,青豆仁,青豆仁150克
436774,梅花火鍋肉片,梅花火鍋肉片330克
436774,薑末,薑末15克
436774,帕瑪森乳酪絲,帕瑪森乳酪絲1杯
436774,水,水4碗
436774,鹽,鹽0.5小匙
436774,橄欖油,橄欖油3大匙
369664,豌豆,豌豆適量
369664,馬鈴薯粉,馬鈴薯粉適量
369664,鹽,鹽少許
369664,味精,味精少許
369664,黑胡椒鹽,黑胡椒鹽適量
369664,吐司丁,吐司丁適量
369664,奶油,奶油約30g
413346,豌豆嬰,豌豆嬰1包
413346,蒜頭,蒜頭5瓣
413346,醬油,醬油1大匙
413346,醬油膏,醬油膏1小匙
413346,砂糖,砂糖1/2小匙
413346,香油,香油少量
408985,紅蘿蔔,紅蘿蔔1條
408985,豌豆,豌豆100 g
408985,蒜頭,蒜頭3 瓣
408985,鹽,鹽適量
408985,橄欖油,橄欖油適量
416681,碗豆,碗豆300g
416681,日式干貝燒,日式干貝燒5顆
416681,蒜頭,蒜頭4瓣
416681,橄欖油,橄欖油少許
416681,鹽巴,鹽巴少許
466388,軟絲,軟絲1隻
466388,蝦仁,蝦仁0.5袋
466388,義式番茄醬,義式番茄醬3大匙
466388,義式烤番茄,義式烤番茄適量
466388,豌豆,豌豆適量
459641,嫩豆腐,嫩豆腐1盒
459641,鹹蛋,鹹蛋1個
459641,豌豆,豌豆適量
459641,香菇碎,香菇碎適量
459641,薑末,薑末適量
459641,蔥花,蔥花適量
408848,茭白筍,茭白筍160克
408848,豌豆苗,豌豆苗40克
408848,鹽,鹽2克
408848,烹大師調味粉,烹大師調味粉適量
408848,水,水100克
408848,蒜片,蒜片3克
408848,蔥白末,蔥白末3克
468936,甜豌豆,甜豌豆2包
468936,蒜頭,蒜頭3瓣
468936,紅辣椒,紅辣椒5片
468936,日式紅油,日式紅油1茶匙
468936,醬油,醬油1茶匙
468936,味醂,味醂1茶匙
468936,味素,味素少許
417153,松阪豬,松阪豬200克
417153,蝦仁,蝦仁10尾
417153,番茄醬,番茄醬60克
417153,紅蘿蔔,紅蘿蔔1/3條
417153,鹽巴,鹽巴2匙
417153,馬鈴薯,馬鈴薯1顆
417153,玉米筍,玉米筍3根
410116,豌豆,豌豆約20瓣
410116,鴻禧菇,鴻禧菇一包
410116,鹽,鹽少許
410116,油,油少許
410116,大蒜,大蒜2~3辦
410116,薑絲,薑絲少許
412967,豌豆苗,豌豆苗一包
412967,金針菇,金針菇半包
412967,杏鮑菇,杏鮑菇5根
412967,鹽巴,鹽巴適量
453772,油麵,油麵150g
453772,蘆筍,蘆筍15g
453772,豌豆,豌豆20g
453772,明太子,明太子25g
453772,鹽麴,鹽麴1.5T
453772,水,水1/2T
453772,無鹽奶油,無鹽奶油15g
450659,油豆腐,油豆腐6塊
450659,豌豆,豌豆50克
450659,醬油,醬油1大匙
450659,水,水少許
461411,豌豆芽,豌豆芽10g
461411,苜蓿芽,苜蓿芽10g
461411,芭樂含籽,芭樂含籽100g
461411,蘋果,蘋果80g
461411,綜合堅果,綜合堅果1大匙
461411,冷開水,冷開水150mL
477081,雞翅小腿,雞翅小腿3支
477081,二節翅,二節翅3支
477081,小茴香粉,小茴香粉1/2小匙
477081,紅甜椒,紅甜椒1/4個
477081,咖哩粉,咖哩粉1/2小匙
477081,黃甜椒,黃甜椒1/4個
477081,凱宴辣椒粉,凱宴辣椒粉1/2小匙
477081,鹽漬黃檸檬,鹽漬黃檸檬30g
477081,煙燻紅甜椒粉,煙燻紅甜椒粉1/2小匙
477081,葡萄乾,葡萄乾1.5大匙
477081,鹽與現磨黑胡椒,鹽與現磨黑胡椒少許
477081,豌豆,豌豆50g
477081,白酒,白酒3大匙
477081,清水,清水適量
477081,食用油,食用油1/2大匙
477081,香菜,香菜適量
395959,豌豆,豌豆1把
395959,培養土,培養土少許
458930,豌豆,豌豆1 包
458930,甜椒,甜椒少許
458930,秀珍菇,秀珍菇適量
458930,黑木耳,黑木耳適量
458930,蒜頭,蒜頭3 瓣
458930,鹽,鹽少許
458930,烹大師,烹大師少許
380017,豌豆,豌豆1包
380017,蒜末,蒜末少許
380017,白菇,白菇半包
380017,黃椒,黃椒半顆
380017,紅椒,紅椒半顆
380017,玉米筍,玉米筍4根
474766,朝天椒,朝天椒450克
474766,蒜末,蒜末30克
474766,冰糖,冰糖少許
474766,沙拉油,沙拉油400克
476507,菲利牛排,菲利牛排1片
476507,剝皮辣椒,剝皮辣椒4根
476507,橄欖油,橄欖油少許
476507,海鹽,海鹽少許
479530,誠泰剝皮辣椒,誠泰剝皮辣椒10條
479530,高麗菜,高麗菜¼顆
479530,豬絞肉,豬絞肉300g
479530,醬油,醬油1大匙
479530,香油,香油1小匙
479530,麵粉水,麵粉水1小碗
479530,餃子皮,餃子皮適量
475159,雞肉,雞肉適量
475159,誠泰醬業剝皮辣椒,誠泰醬業剝皮辣椒一罐
475159,香菇,香菇適量
479559,紅辣椒,紅辣椒23條/230g
479559,青辣椒,青辣椒8條/100g
479559,砂糖,砂糖2大匙/32g
479559,朝天椒,朝天椒5條/30g
