recipe_id,description,step_no
408056,蒜頭、香菇蒂切末，胡蘿蔔切片,4
408056,熱鍋，蒜頭、香菇蒂、胡蘿蔔依序爆香,5
408056,加入香菇、荷蘭豆、鹽拌炒,6
408056,加水，中火燒約5分鐘，調味並勾芡,7
407179,1.莧菜洗淨切段 2.雪白菇切掉蒂頭，撥散 3.蒜頭切碎,1
407179,1.熱油鍋爆香蒜頭 2.下莧菜梗翻炒，再下葉子 3.加入雪白菇，一些水，悶煮一下，加鹽調味，就完成了,2
407170,鍋熱放油倒入打散的蛋液，用筷子繞圈將鍋裡的蛋液打散⋯,1
407170,小火繼續將蛋炒成蛋酥⋯ 炒的過程會冒很多泡泡（很好玩😜）,2
407170,雞蛋炒酥時加入蒜末和辣椒翻炒，炒出蒜香味⋯,3
407170,加入切片的紅蘿蔔、黑木耳、香菇、1小匙鹽翻炒均勻⋯ （白色那個是白菜心切片） ⬆️這樣好像就可當成一道菜了，懶得後續的步驟就將食材炒熟，即可成為一道菜。,4
407170,加入1大匙醬油翻炒均勻讓食材都裹上油和湯汁⋯,5
407170,加入切塊的大白菜，蓋上鍋蓋煮滾，讓大白菜軟化⋯,6
407170,加入被壓碎的豆皮⋯ 若無可省略。,7
407170,翻炒均勻，嚐嚐看鹹度，再加1小匙左右的鹽，少許味素調整鹹淡⋯大白菜自己會出很多水。,8
407170,起鍋前加入地瓜粉水翻炒均勻，這樣吃起來口感滑順好吃，炒熟即可😋 此步驟也可省略。,9
406925,下少許油爆香蒜末及薑絲，再加入小白菜梗拌炒。,1
406925,小白菜梗炒至微軟後，再加入小白菜葉、少許鹽及水持續拌炒。,2
406925,再加入美白菇及柴魚粉持續拌炒，入味後即可美味上桌。,3
406317,如果是買生豆可以煮的時候丟月桂葉一起煮，但我偷懶買罐頭的，所以月桂葉的味道我們就加點熱水微波1分鐘給他萃取一下～,1
406317,等待的同時將紫洋蔥切絲（如果擔心太辣可以泡冰水降低辣度）、巴西利切碎，蘿蔓也切成適當的大小。,2
406317,取大碗混和白腰豆罐頭、巴西利、紫洋蔥、孜然、乾辣椒、檸檬汁、橄欖油和泡過月桂葉的水，拌勻後用鹽和黑胡椒調味。,3
406317,最後將調味好的白腰豆放在蘿蔓上面。,4
406100,將大白菜清洗乾淨切好,1
406100,熱鍋下油將蒜丟入爆香,2
406100,接著下大白菜,3
406100,清炒一下後再倒入魚板,4
406100,加一點點水悶鍋煮三分鐘後,5
406100,下鹽跟白胡椒即可上盤。,6
405945,備料，香菇水留著備用，豆皮切成三角形。,1
405945,豬肉先下鍋，呈現小焦色就加入蒜末。,2
405945,加入香菇炒香。就可以將白菜梗放入，再放入白菜葉。,3
405945,只要再加入香菇水就加上鍋蓋。悶一下葉子軟了，放入豆皮。,4
405945,再加入蕃茄（有沒有都不重要）。,5
405945,盛盤。,6
405783,菜洗乾淨,1
405783,最根的地方切掉,2
405783,然後切成一段一段的,3
405783,根部跟葉子分開放,4
405783,大概切成3等份。薑切成絲,5
405783,蒜頭切成小塊。 熱鍋後,6
405783,薑絲跟蒜頭下去爆香,7
405783,根部先下去炒2分鐘左右放剩下的葉子部分,8
405783,翻炒至菜明顯縮小後,9
405783,放調味料即可,10
405610,紅鳳菜處理： 只需要葉子就好，粗梗去掉，然後洗乾淨，分成兩份。,1
405610,薑片炒紅鳳菜 備料： 紅鳳菜挑好洗淨薑切薄片,2
405610,開火，放油和薑片下去,3
405610,薑片炒出香味（或看它有沒有起泡泡）後，丟入紅鳳菜拌炒個6下後可加一點水讓它快熟,4
405610,等它縮水後就可以加入鹽巴調味就完成啦！,5
405610,薑絲紅鳳菜湯 備料： 紅鳳菜切段，薑切絲,6
405610,開火，水、薑絲、雞湯塊丟進去,7
405610,水滾了之後把紅鳳菜丟進去攪拌煮個5-10秒，試一下味道，適量增加鹽或水，調味好就可以關火完成了！,8
405610,完成後的紅鳳菜湯如果沒喝完，可以拿來煮粥，隔天當早餐,9
405610,紅鳳菜粥 因為早上趕時間上班就沒拍步驟圖了，不過很簡單，食材全部丟進鍋裡煮就行啦😏 步驟如下： 紅鳳菜湯+豬絞肉（或吻仔魚也很搭）+剩下的白飯 丟進鍋裡煮 煮滾後如果喜歡吃軟飯的話可以燉煮就一點 依個人喜好去調整粥的口感 最後關火後加個雞蛋打散就完成啦！,10
405150,豬油，準備100元,1
405150,紅蔥頭適量，想要香氣重一點就準備多一點,2
405150,燒一鍋熱水，加點米酒去腥,3
405150,豬油下鍋過水一下,4
405150,撈起瀝乾下鍋，加一碗水,5
405150,中大火滾至豬油有點黃,6
405150,關小火至豬油縮乾如圖,7
405150,紅蔥頭事先切好備用,8
405150,撈起豬油渣，下紅蔥頭，不停攪拌,9
405150,過程火量大小以中小火至小火， 注意！！！！ 微黃就要馬上關火，不然會焦掉,10
405150,準備一支玻璃瓶，裝罐， 注意很燙！最好用盤子端著,11
405150,放涼後冰冰箱,12
405150,冰過後就會凝固,13
405150,豬油加點烏醋、蠔油，拌乾麵超香,14
405150,也可以豬油加蠔油拌飯,15
404848,大白菜洗淨後切絲,1
404848,加一大匙鹽,2
404848,辣椒切絲、備好蒜末、花生,3
404848,燙豆乾,4
404848,豆乾切絲,5
404848,擠出多餘水分,6
404848,所有材料放碗裡，加壽司醋1大匙、香油1大匙、糖1大匙、雞粉1小匙,7
404848,拌均,8
404848,放上香菜，完成,9
404848,清脆爽口開胃,10
404702,用廚房紙巾把豆腐包起來，在豆腐上放一個盤子，再壓一個重物靜置20-30分鐘排水。 *豆腐選擇中等硬度的豆腐，不要內酯豆腐。 *去除豆腐部分水分，不然靜置後豆腐會出水，味道會被稀釋。 *儲存剩下的豆腐：將另一半放在密封容器裡，倒入清水淹沒豆腐。 放在冰箱裡（每天換水），幾天內使用。,1
404702,將熟白芝麻倒入碗中，用擀麵杖（或者杵）大致研磨碾壓。 *如果白芝麻是生的，就在平底鍋裡不時翻動直至炒香有爆裂聲。,2
404702,取中碗，入白味噌、糖、水、醬油和鹽，攪拌均勻。 *一定要加鹽，因為加入綠葉菜後會稀釋味道。,3
404702,茼蒿切除末端，洗淨後切成約5cm的段，莖和葉分開。,4
404702,湯鍋燒水，沸騰後入莖，煮10-15秒。 然後入葉，浸泡5秒。,5
404702,撈起，為了保持明亮的綠色，可以浸泡冰水。 撈出，擠幹水分。,6
404702,將豆腐放入之前的芝麻碗中，用手將豆腐捏碎，和調味料融合。,7
404702,將茼蒿放入豆腐混合物中，拌勻。 拌勻後即可立即使用，或在食用前冰箱冷藏30分鐘。,8
404090,水裏加點鹽巴 水滾放入青菜 川燙 起鍋時加點油燙,1
404090,適量的加入調味,2
404090,也可加少許蒜頭 喇一喇 就完工,3
403805,"山蘇洗淨瀝水,粗莖部分畫豎刀切,再切段備用.",1
403805,"取小鍋子,酒與味霖煮滾揮發酒精,續放入蒜碎,辣椒及豆豉.出香氣倒入昆布柴魚高湯.",2
403805,"收乾到9成時放入步驟1,邊拌邊加熱山蘇夠熟即可.",3
403558,1.茼蒿清洗後梗切小塊,1
403558,葉子手撕一半。 2.皮蛋剝皮,2
403558,3.冷鍋下油,3
403558,加熱後放入茼蒿梗、皮蛋。 4.用鏟子、筷子分解皮蛋,4
403558,炒熱。 5.下茼蒿葉,5
403558,炒熟,6
403558,起鍋。,7
402491,猴頭菇炸好備用。,1
402491,製作豆花:將豆漿煮沸後關火，倒入稀釋豆花粉水。,2
402491,蓋上鍋蓋15分鐘。,3
402491,取一鍋水煮沸，放入娃娃菜、香菇、花片，食材依序煮熟後起鍋，高湯加入適量調味、太白粉水勾芡。,4
402491,取少許豆花，鋪上酥脆猴頭菇及步驟5食材， 倒入高湯灑上少許山蘇及芹菜末點綴，即可享用！,5
401344,爆香蒜頭、小魚乾,1
401344,下山蘇、調味，翻炒後悶2分鐘，起鍋。,2
401115,豬肉絲加入蒜頭和烤肉醬醃漬半小時,1
401115,熱鍋加入一小匙的油 下豬肉絲炒至半熟盛起備用,2
401115,同鍋再加入一小匙的油 放入青菜加水炒,3
401115,把步驟2的肉絲再放回步驟3裡炒 試看看味道 太淡可再加點鹽巴 完成✅,4
401006,適量的紅蔥頭撥好 切片,1
401006,將油蓋過食材 用小火～中小火慢慢攪拌 偏微金黃就要專注小心不要變焦蔥酥變金黃就可以起鍋過濾了,2
401006,起鍋分開瀝油,3
401006,完成的蔥油酥.油可拌麵 或燙青菜拌 加上少許的醬油就可以拌飯超美味,4
400837,➥白麵；可換其他種類的麵,1
400837,➥青蔥；切蔥花，蔥白蔥綠分開 ➥蒜頭；切蒜碎後與調味料全部拌勻 (太乾可加煮麵水),2
400837,①取鍋轉中小火🔥燒煮一鍋清水 ②水滾了之後➕麵條，蔥白 ③煮制約2分半左右 (或是自己喜歡的軟硬度),3
400837,①與蒜頭調味料拌再一起即可上菜,4
400285,準備食材,1
400285,切適當大小,2
400285,爆香蒜頭,3
400285,福菜微洗後切適量大小，下鍋一起炒,4
400285,山蘇下鍋變色即可調味 福菜很鹹 鹽要少量,5
399296,燒開一鍋水，加點香油川燙高麗菜，後撈起備用,1
399296,續用熱水煮熟麵條,2
399296,麵條熟後撈起過冷水瀝乾備用,3
399296,川燙高麗菜、麵條時，備好配料,4
399296,爆香蝦米，備用,5
399296,入蔥、青蒜、辣椒，小炒一下（10秒）,6
399296,加入煮熟的高麗菜、麵條，加醬油、烏醋、鹽巴、油蔥酥，不沾鍋（中火）、鐵鍋（中大火），翻炒均勻即可起鍋。,7
399282,準備山茼蒿與黑木耳菇菇醬(青檸酸辣)等料理食材。,1
399282,山茼蒿去除根部，洗淨後，將莖與葉分開，莖部部分則分切成細長狀。,2
399282,煮一鍋滾水，莖部先放入煮軟後，再放入葉子，川燙數十秒，最後則瀝乾水份取出。,3
399282,拌入黑木耳菇菇醬(青檸酸辣)與昆布醬油後，所有食材相互拌勻後，即可擺盤上桌。,4
399282,黑木耳菇菇醬採用新鮮菇類，以日式醬油為醬底，酌量添加老薑、味醂、糯米醋與中藥材等來加以提味後，最後再經細火溫煮90分鐘而成，有「醬滷滋味」的和風鰹魚黑菇醬、香菇昆布黑菇醬，亦有「香辣口感」的紅椒麻辣黑菇醬、青檸酸辣黑菇醬。,5
399090,備料： 山茼蒿-洗乾淨切段香菇-蒂頭拔掉，切片蒜頭-壓扁切片 蝦米-泡水,1
399090,放油、蒜頭開火,2
399090,蒜頭冒泡泡後加香菇、蝦米拌炒（沒有香菇蝦米可直接跳下個步驟）,3
399090,香菇出水後茼蒿放進去,4
399090,山茼蒿縮水後加鹽、胡椒調味就完成啦！,5
397861,豬肉絲用一點醬油,1
397861,胡椒粉拌一下,2
397861,放些水拌,3
397861,讓肉吸光水,4
397861,再拌些太白粉。 2.熱油鍋炒香蒜,5
397861,放紅蘿蔔絲,6
397861,切條大白菜,7
397861,木耳絲拌炒,8
397861,加些水,9
397861,魚露1.5~~2大匙（3球麵的量）煮滾,10
397861,放肉絲在上,11
397861,蓋蓋燉煮到白菜軟,12
397861,試味道,13
397861,可調整加（鹽,14
397861,胡椒,15
397861,"味霖）, 放川燙過3-4分鐘的麵條一起拌煮到收汁",16
397861,好。,17
397691,"紅蔥頭洗凈,瀝乾水分備用！",1
397691,備鋪上廚紙的料理盤,2
397691,將蔥頭洗凈切除蔥頭鬚並將粗膜去除！,3
397691,切片狀,4
397691,"鍋中倒入油（油量約淹過蔥頭1公分）開火,不用太熱即可將紅蔥片倒入！",5
397691,"中火慢慢炸,還要不時的用鏟子翻動一下！",6
397691,鏟子從鍋邊一直往內翻動（因鍋邊會先炸上色）,7
397691,"維持中火,鏟子要不停翻動！",8
397691,"約莫炸10來分鐘,色澤到微微金黃時,火要轉小,注意狀況~（如覺火候較大,可將鍋子離火一下或倒些冷油讓它稍降溫,才不致速度太快而炸黑了！）要在滿意的色澤之前就要關火（因鍋子很熱,它溫度還是在續熱）",9
397691,熄火後還會續熱,10
397691,"鍋子離火,用漏勺快速撈出！",11
397691,放在寬的平盤冷卻就完成香噴噴的油蔥酥了！,12
397691,"油蔥酥完全冷卻後即可裝入乾凈容器,可以常溫放著,但不是那麽常用的話還是建議放冰箱可延長擺放時間且較不會變質！",13
396612,魯好的爌肉切片蒸10分鐘後備用，蔥切蔥花，雞蛋與洗淨的吻仔魚攪拌均勻備用，取鍋放少許油，把打好的蛋液炒成半熟蛋後下蔥花繼續炒熟後即可裝盛，（不調味因為吻仔魚已有鹹度）,1
396612,紅鳳菜去梗留葉子洗淨備用，薑切片，鮑魚菇撕小塊，取鍋放入麻油煸薑片後下鮑魚菇與紅鳳菜，放少許水蓋鍋蓋燜1分鐘後淋上米酒調味即可裝盛,2
396349,材料準備,1
396349,綠竹筍洗淨與地瓜放入鍋中加冷水淹過，大火煮滾後轉中火續煮約40分鐘後放涼取出冰鎮。（綠竹筍與地瓜一同水煮能增甜去苦）,2
396349,蔥切末、紅黃椒切絲泡冰水備用。,3
396349,花枝，魷魚切長條狀備用。,4
396349,煮一鍋水加入蔥風味油，汆燙花枝、魷魚、蝦仁，燙熟後撈起泡入冰水。（海鮮冷水下、滾水上，避免過老）,5
396349,將煮好的綠竹筍去殼及過老的部分後切絲。,6
396349,將海鮮、筍絲及紅黃椒放入調理盆中，加入日式芥末椒鹽、蔥花及橄欖油拌勻即可盛盤。,7
395959,豌豆一把，清洗乾淨，浸泡在蓋過種子後，一公分高的水裡一個晚上，讓種子泡發甦醒。,1
395959,將豌豆放在濕潤的紗布上或是培養土，讓它長苗， 並且蓋上黑布或鍋蓋，使其出苗，約2-3天。 每天都要保持濕潤，用噴槍噴水即可。,2
395959,約7天後熟成，即可收割。 每天也用噴槍噴水，使土濕潤。,3
395959,繼續澆水，讓它持續生長，總共可以收成3次。,4
395959,裁下來，可以清炒或穿燙食用。,5
395959,不出門的豌豆苗，就此告成。,6
395233,主要食材,1
395233,食材分別清洗後切成適當大小備用,2
395233,將醃雞腿材料混合攪拌均勻,3
395233,雞腿裹上醃料，放進冰箱醃製一天，使其入味,4
395233,青椒、櫛瓜擺在烤盤，撒胡椒粉,5
395233,雞腿擺在網架，置於烤箱蔬菜上方,6
395233,不預熱，上,7
395233,下火溫度200,8
395233,200°C，定時20分鐘。 20分鐘後蔬菜先行取出；雞腿翻面後再烤8分鐘。,9
395233,起一鍋水，水滾下花椰菜，再次沸騰時計時一分鐘。一樣要徹底脫水。 煮好蔬菜後將雞蛋投入鍋中，小火煮6分鐘後撈起泡冷水降溫。,10
395233,清洗後的蔬菜一定要徹底脫水，否則油醋醬會不容易沾附且沾醬味道會被水份稀釋並且有生水衛生疑慮。,11
395233,油醋醬，除了亞麻仁油外的所有材料先行混合攪拌均勻後再加入油脂。在烤箱烤雞腿時先調好油醋醬讓醬料味道有充份時間融合。,12
395233,雞腿排酥脆不油膩，咖哩香氣四溢。 油醋醬要食用時再淋入蔬菜中,13
395198,豬油洗淨、切塊,1
395198,薑切片，蔥切段,2
395198,紅蔥頭切薄片,3
395198,豬油入滾水汆燙2分鐘,4
395198,取出豬油，洗淨後切細丁,5
395198,鍋中加入豬油、少許清水，中火燒開,6
395198,煮至水分快收乾時，轉小火,7
395198,煸出一些豬油後，下薑、蔥、八角,8
395198,小火煸約10分鐘，至豬油粕焦黃後熄火，用餘溫續炸,9
395198,濾出豬油粕，即為豬油,10
395198,豬油倒回鍋中，加入紅蔥片，開小火炸,11
395198,不斷攪拌,12
395198,炸至略帶金黃即可熄火，用餘溫續炸至完全金黃,13
395198,炸好即為油蔥酥、蔥香豬油；建議冷藏保存,14
391945,蘿美洗淨後切碎。,1
391945,同時，在大平底鍋中用中火將培根煎至酥脆；取出後放在紙巾上瀝乾；擱置。,2
391945,在煎鍋中保留 1 湯匙水滴；加入洋蔥，用中火煮至嫩。,3
391945,然後，加入切好的蘿美、葡萄乾、鹽和胡椒；攪拌混合。,4
391945,在上面撒上煮熟的培根片。,5
391945,用煮熟的培根片裝飾，並撒上少許紅辣椒片。,6
390400,起鍋加入油和蒜末，辣椒和豆鼓，山蘇和辣椒拌炒。,1
390400,加入川燙過鮮蚵，調味料大火和水拌炒至軟，熄火即完成。,2
390400,“鮮蚵炒山蘇”即完成。,3
386954,1.丁香魚洗淨，泡5-10分鐘，減少鹽份，之後瀝乾備用。 2.熱鍋下油用中火，先爆香蒜頭和薑，一會兒再下丁香魚炒至丁香魚焦黃香味出來就可以。,1
386954,1.山蘇洗淨，挑過，備用。 2.開大火，接著下山蘇及和破布子和破布子湯汁，加少許水，拌炒均勻時可以壓一壓破布子，更釋放濃郁的破布子甘甜。 3.拌炒均勻就可以起鍋，山蘇炒太久會老了不好吃。,2
386954,美味的一道料理就完成囉。,3
386514,食材準備： 豬五花片切兩段 豆乾切條蔥切段分蔥白跟蔥綠芹菜切段 調味： 李錦記甘甜滷醬油或者香菇素蠔油皆可胡椒粉 糖少許 黑醋少許（提味用）,1
386514,鍋中不加油，開中小火，豬五花先下鍋煎出油至微微黃色，起鍋備用,2
386514,鍋內剩下的油煎豆干，豆干煎至恰恰起鍋,3
386514,1.蒜末、蔥白先爆香 2.豬五花、豆乾下鍋翻炒一下，放芹菜3.加糖、胡椒粉、李錦記甘甜滷醬油翻炒 4.加蔥綠翻炒 5.最後淋上少許烏醋提味 就完成囉！,4
386514,下酒菜的好料理,5
386102,一開始最辛苦的工作莫過於把蝦子先用剪刀剪去不要的鬚還有刺、用牙籤去掉泥腸、之後再用料理剪刀開背、沖洗乾淨。,1
386102,"之後下一大匙的鹽巴抓醃去腥、之後用清水沖乾淨, 我大概沖洗了三~四遍。",2
